date,store_nbr,temperature_c,rainfall_mm,windspeed_kmh
2014-10-28,44,25.8,9.7,10.9
2014-10-29,44,26.0,6.0,11.0
2014-10-30,44,25.3,12.6,6.9
2014-10-31,44,25.4,24.8,13.0
2014-11-01,44,26.0,0.5,9.8
2014-11-02,44,25.2,14.7,10.2
2014-11-03,44,25.3,22.1,12.1
2014-11-04,44,25.3,20.1,10.8
2014-11-05,44,25.7,14.2,15.4
2014-11-06,44,26.3,5.1,11.2
2014-11-07,44,26.2,0.0,9.0
2014-11-08,44,26.4,0.0,8.1
2014-11-09,44,26.9,0.0,8.8
2014-11-10,44,26.0,1.3,9.9
2014-11-11,44,26.7,1.3,8.2
2014-11-12,44,26.0,5.8,6.8
2014-11-13,44,25.9,9.5,10.8
2014-11-14,44,26.0,10.5,11.6
2014-11-15,44,26.3,0.4,6.3
2014-11-16,44,25.8,23.3,5.4
2014-11-17,44,26.4,4.6,10.0
2014-11-18,44,25.9,13.8,9.7
2014-11-19,44,25.5,13.3,10.9
2014-11-20,44,25.5,24.4,8.6
2014-11-21,44,25.7,13.2,12.3
2014-11-22,44,25.4,21.6,10.7
2014-11-23,44,25.0,26.7,12.4
2014-11-24,44,25.4,7.4,12.6
2014-11-25,44,24.2,9.0,20.8
2014-11-26,44,25.0,9.5,21.1
2014-11-27,44,25.1,19.9,15.8
2014-11-28,44,25.3,12.2,8.4
2014-11-29,44,25.1,3.2,19.1
2014-11-30,44,24.7,0.7,18.5
2014-12-01,44,25.9,2.3,6.1
2014-12-02,44,25.3,11.0,11.0
2014-12-03,44,25.8,3.8,17.2
2014-12-04,44,25.5,0.0,20.0
2014-12-05,44,25.8,0.2,11.4
2014-12-06,44,25.8,1.9,11.7
2014-12-07,44,25.8,2.8,10.1
2014-12-08,44,25.7,16.0,7.6
2014-12-09,44,25.7,11.3,6.6
2014-12-10,44,25.6,19.1,9.2
2014-12-11,44,25.6,15.6,8.4
2014-12-12,44,25.8,10.9,6.1
2014-12-13,44,25.8,9.3,6.6
2014-12-14,44,26.6,0.3,5.3
2014-12-15,44,26.0,2.4,8.9
2014-12-16,44,26.0,3.6,7.3
2014-12-17,44,25.5,34.2,9.2
2014-12-18,44,25.5,38.0,9.7
2014-12-19,44,25.6,7.2,6.6
2014-12-20,44,23.8,61.3,20.1
2014-12-21,44,25.2,1.2,14.4
2014-12-22,44,24.0,40.1,18.0
2014-12-23,44,23.9,53.8,15.9
2014-12-24,44,24.5,23.4,14.9
2014-12-25,44,23.9,66.6,17.7
2014-12-26,44,23.7,21.2,20.8
2014-12-27,44,23.8,0.4,20.0
2014-12-28,44,24.2,8.4,21.2
2014-12-29,44,25.4,0.4,22.4
2014-12-30,44,25.8,2.0,9.6
2014-12-31,44,25.5,2.7,10.3
2015-01-01,44,25.8,1.4,11.4
2015-01-02,44,25.5,0.0,9.6
2015-01-03,44,25.6,0.0,9.9
2015-01-04,44,26.1,0.0,8.8
2015-01-05,44,26.4,0.4,7.9
2015-01-06,44,26.3,0.5,15.5
2015-01-07,44,25.9,0.0,14.5
2015-01-08,44,25.7,0.0,11.9
2015-01-09,44,25.7,0.0,10.9
2015-01-10,44,25.6,0.0,19.3
2015-01-11,44,25.3,0.0,20.3
2015-01-12,44,25.2,0.0,18.9
2015-01-13,44,25.6,0.0,17.5
2015-01-14,44,25.8,0.0,8.7
2015-01-15,44,26.1,2.8,11.0
2015-01-16,44,26.9,0.4,7.9
2015-01-17,44,27.0,0.0,7.4
2015-01-18,44,27.4,0.0,15.3
2015-01-19,44,27.6,0.0,13.8
2015-01-20,44,27.0,0.0,13.0
2015-01-21,44,27.6,0.0,16.7
2015-01-22,44,26.9,0.0,13.2
2015-01-23,44,27.4,0.0,8.1
2015-01-24,44,27.3,0.1,9.3
2015-01-25,44,27.6,0.0,11.5
2015-01-26,44,27.6,0.0,14.2
2015-01-27,44,27.9,0.0,12.9
2015-01-28,44,28.2,0.0,13.3
2015-01-29,44,26.7,12.8,12.8
2015-01-30,44,26.3,3.9,11.3
2015-01-31,44,27.2,0.0,14.6
2015-02-01,44,27.1,0.0,15.2
2015-02-02,44,27.5,0.0,19.4
2015-02-03,44,26.5,3.0,21.7
2015-02-04,44,27.0,0.4,17.9
2015-02-05,44,26.8,0.1,11.0
2015-02-06,44,26.9,5.8,11.0
2015-02-07,44,27.6,0.0,13.7
2015-02-08,44,27.7,0.0,14.5
2015-02-09,44,26.8,7.5,10.5
2015-02-10,44,26.4,10.4,8.6
2015-02-11,44,26.6,5.7,12.8
2015-02-12,44,26.8,2.4,10.2
2015-02-13,44,26.4,4.8,10.4
2015-02-14,44,26.7,0.0,10.9
2015-02-15,44,25.9,0.0,8.8
2015-02-16,44,26.1,0.0,11.2
2015-02-17,44,25.9,0.0,8.3
2015-02-18,44,25.7,0.0,10.6
2015-02-19,44,25.8,0.0,12.6
2015-02-20,44,26.8,0.0,8.6
2015-02-21,44,28.5,0.0,13.9
2015-02-22,44,28.3,0.0,11.8
2015-02-23,44,27.7,0.8,15.3
2015-02-24,44,27.1,13.3,7.2
2015-02-25,44,27.7,1.8,8.0
2015-02-26,44,27.0,6.3,10.2
2015-02-27,44,26.5,9.7,15.9
2015-02-28,44,27.1,0.2,9.4
2015-03-01,44,27.2,0.4,6.5
2015-03-02,44,27.4,3.7,11.6
2015-03-03,44,27.3,0.2,10.0
2015-03-04,44,26.7,4.6,13.8
2015-03-05,44,27.4,0.1,5.9
2015-03-06,44,28.4,0.0,8.3
2015-03-07,44,28.4,0.0,7.8
2015-03-08,44,28.4,1.0,8.4
2015-03-09,44,28.0,0.7,5.2
2015-03-10,44,28.0,0.3,10.2
2015-03-11,44,28.0,0.0,5.9
2015-03-12,44,28.3,2.4,8.4
2015-03-13,44,26.9,26.1,8.2
2015-03-14,44,25.8,20.5,8.7
2015-03-15,44,26.8,13.3,6.9
2015-03-16,44,27.4,0.1,8.1
2015-03-17,44,27.4,0.5,6.3
2015-03-18,44,27.1,1.7,10.0
2015-03-19,44,27.6,0.4,10.7
2015-03-20,44,27.3,0.4,8.2
2015-03-21,44,27.8,0.0,10.6
2015-03-22,44,27.9,0.0,11.3
2015-03-23,44,28.5,0.0,13.3
2015-03-24,44,28.7,0.0,12.2
2015-03-25,44,29.1,0.6,13.0
2015-03-26,44,29.1,0.2,10.4
2015-03-27,44,27.8,23.9,10.8
2015-03-28,44,26.7,24.3,9.8
2015-03-29,44,26.7,10.3,11.7
2015-03-30,44,27.1,3.7,10.1
2015-03-31,44,26.7,8.3,11.8
2015-04-01,44,26.5,41.9,10.0
2015-04-02,44,27.0,11.3,9.2
2015-04-03,44,27.2,9.0,11.0
2015-04-04,44,27.5,2.2,11.8
2015-04-05,44,28.2,0.6,9.8
2015-04-06,44,27.6,2.0,12.8
2015-04-07,44,26.8,26.7,12.7
2015-04-08,44,26.4,8.0,10.2
2015-04-09,44,27.6,4.2,6.2
2015-04-10,44,27.2,2.3,9.7
2015-04-11,44,27.5,2.5,9.4
2015-04-12,44,27.2,4.5,11.9
2015-04-13,44,26.7,5.7,9.4
2015-04-14,44,27.1,1.9,7.9
2015-04-15,44,26.8,7.6,11.2
2015-04-16,44,27.3,4.1,9.7
2015-04-17,44,27.2,5.5,11.1
2015-04-18,44,27.4,2.9,9.4
2015-04-19,44,27.3,4.8,9.3
2015-04-20,44,26.3,30.5,8.4
2015-04-21,44,25.6,44.7,13.0
2015-04-22,44,27.3,0.1,10.9
2015-04-23,44,27.5,3.2,13.2
2015-04-24,44,27.5,3.7,11.5
2015-04-25,44,26.8,8.4,7.3
2015-04-26,44,27.1,4.9,9.8
2015-04-27,44,27.3,4.1,8.9
2015-04-28,44,27.2,5.0,9.7
2015-04-29,44,27.2,7.6,10.8
2015-04-30,44,26.8,5.2,10.5
2015-05-01,44,27.2,5.4,13.2
2015-05-02,44,27.5,1.3,13.0
2015-05-03,44,27.4,4.3,12.4
2015-05-04,44,27.1,5.3,10.1
2015-05-05,44,26.8,5.6,11.1
2015-05-06,44,26.7,6.4,11.3
2015-05-07,44,27.4,4.0,11.7
2015-05-08,44,27.1,10.8,12.0
2015-05-09,44,26.2,22.2,13.2
2015-05-10,44,26.4,26.4,9.4
2015-05-11,44,25.8,22.5,13.2
2015-05-12,44,26.9,3.9,12.5
2015-05-13,44,26.9,4.5,17.1
2015-05-14,44,26.9,5.1,14.5
2015-05-15,44,27.7,2.6,16.3
2015-05-16,44,26.9,5.2,16.8
2015-05-17,44,26.7,7.6,19.5
2015-05-18,44,27.3,13.5,17.2
2015-05-19,44,26.9,9.6,18.6
2015-05-20,44,27.3,2.4,21.0
2015-05-21,44,27.1,13.3,20.2
2015-05-22,44,27.4,7.1,20.9
2015-05-23,44,27.4,4.6,22.2
2015-05-24,44,27.3,4.1,20.6
2015-05-25,44,28.0,1.1,17.6
2015-05-26,44,27.5,5.8,15.4
2015-05-27,44,27.8,3.1,17.4
2015-05-28,44,27.9,3.7,19.3
2015-05-29,44,27.5,6.3,16.2
2015-05-30,44,27.1,10.2,14.4
2015-05-31,44,26.4,12.3,18.1
2015-06-01,44,26.9,9.8,19.9
2015-06-02,44,27.2,8.1,14.5
2015-06-03,44,27.0,10.0,12.4
2015-06-04,44,25.9,17.1,16.9
2015-06-05,44,26.6,8.3,15.7
2015-06-06,44,27.3,0.2,15.1
2015-06-07,44,27.8,0.4,13.9
2015-06-08,44,27.5,2.1,18.3
2015-06-09,44,27.3,2.0,16.3
2015-06-10,44,27.5,1.5,14.7
2015-06-11,44,26.5,9.9,16.8
2015-06-12,44,26.6,6.8,13.7
2015-06-13,44,27.0,2.1,15.4
2015-06-14,44,27.6,3.2,18.9
2015-06-15,44,26.8,9.3,17.5
2015-06-16,44,26.8,14.7,15.7
2015-06-17,44,26.5,15.7,15.6
2015-06-18,44,26.7,9.2,17.3
2015-06-19,44,27.3,5.0,17.4
2015-06-20,44,27.3,4.1,14.8
2015-06-21,44,27.4,1.4,20.1
2015-06-22,44,27.7,1.8,15.6
2015-06-23,44,27.4,3.0,16.9
2015-06-24,44,27.7,2.2,16.6
2015-06-25,44,27.4,3.3,14.9
2015-06-26,44,27.0,8.9,18.4
2015-06-27,44,26.2,33.3,18.9
2015-06-28,44,25.8,17.4,16.3
2015-06-29,44,25.8,11.5,16.8
2015-06-30,44,26.2,13.0,13.1
2015-07-01,44,27.1,2.6,13.7
2015-07-02,44,27.1,2.4,13.7
2015-07-03,44,27.1,6.3,15.3
2015-07-04,44,26.7,13.7,18.4
2015-07-05,44,27.0,8.1,21.1
2015-07-06,44,27.6,1.7,22.8
2015-07-07,44,27.4,2.0,20.5
2015-07-08,44,27.4,2.3,17.9
2015-07-09,44,27.3,2.6,20.5
2015-07-10,44,26.5,21.1,22.5
2015-07-11,44,26.2,29.4,20.6
2015-07-12,44,27.4,2.6,17.3
2015-07-13,44,27.5,2.6,21.0
2015-07-14,44,27.5,2.3,19.4
2015-07-15,44,27.0,7.5,22.4
2015-07-16,44,26.9,3.9,20.1
2015-07-17,44,26.1,16.0,22.0
2015-07-18,44,26.7,2.8,18.7
2015-07-19,44,26.7,8.2,21.2
2015-07-20,44,26.4,1.2,18.5
2015-07-21,44,26.6,8.0,16.9
2015-07-22,44,26.0,24.8,17.5
2015-07-23,44,26.1,5.8,15.2
2015-07-24,44,26.4,11.4,12.4
2015-07-25,44,26.3,5.0,12.1
2015-07-26,44,26.2,6.5,14.8
2015-07-27,44,26.7,0.4,15.1
2015-07-28,44,26.6,1.8,16.2
2015-07-29,44,26.7,1.4,16.4
2015-07-30,44,26.9,1.3,17.4
2015-07-31,44,26.8,1.2,17.7
2015-08-01,44,26.8,2.5,18.0
2015-08-02,44,26.4,4.3,15.2
2015-08-03,44,26.1,10.2,19.4
2015-08-04,44,26.5,7.2,18.6
2015-08-05,44,25.5,8.8,16.8
2015-08-06,44,27.1,1.3,17.8
2015-08-07,44,27.2,1.2,15.3
2015-08-08,44,27.3,4.0,20.3
2015-08-09,44,26.9,7.2,18.0
2015-08-10,44,26.7,14.3,19.8
2015-08-11,44,26.9,2.8,19.8
2015-08-12,44,27.0,2.4,17.7
2015-08-13,44,27.3,1.7,16.3
2015-08-14,44,27.2,0.7,16.6
2015-08-15,44,27.1,3.5,14.8
2015-08-16,44,26.8,5.9,8.6
2015-08-17,44,26.1,17.3,11.0
2015-08-18,44,26.4,1.3,14.2
2015-08-19,44,26.9,0.7,15.1
2015-08-20,44,26.8,4.6,17.7
2015-08-21,44,27.4,0.7,13.5
2015-08-22,44,27.0,3.8,15.0
2015-08-23,44,26.8,3.5,12.6
2015-08-24,44,26.2,7.7,14.1
2015-08-25,44,26.4,5.7,16.4
2015-08-26,44,26.6,2.4,18.9
2015-08-27,44,26.3,4.2,19.2
2015-08-28,44,25.7,9.3,16.6
2015-08-29,44,26.6,6.3,15.9
2015-08-30,44,26.0,5.4,20.1
2015-08-31,44,27.0,2.7,14.5
2015-09-01,44,26.5,1.6,17.6
2015-09-02,44,27.1,4.1,17.1
2015-09-03,44,26.2,9.1,16.1
2015-09-04,44,26.0,8.4,16.6
2015-09-05,44,26.0,6.3,15.1
2015-09-06,44,26.6,0.3,18.1
2015-09-07,44,26.0,5.6,11.4
2015-09-08,44,26.2,5.0,14.8
2015-09-09,44,26.7,1.8,15.3
2015-09-10,44,26.1,11.1,14.4
2015-09-11,44,26.0,13.2,13.9
2015-09-12,44,26.6,9.7,13.0
2015-09-13,44,26.6,6.5,16.8
2015-09-14,44,26.8,5.4,17.6
2015-09-15,44,26.0,13.1,20.0
2015-09-16,44,26.4,6.2,20.3
2015-09-17,44,26.2,12.7,18.2
2015-09-18,44,26.2,11.6,18.2
2015-09-19,44,26.2,15.9,20.6
2015-09-20,44,26.8,16.7,17.9
2015-09-21,44,26.8,2.9,13.7
2015-09-22,44,27.1,1.7,15.3
2015-09-23,44,26.2,21.8,10.3
2015-09-24,44,26.2,11.4,13.4
2015-09-25,44,25.7,17.1,18.4
2015-09-26,44,25.4,20.1,14.3
2015-09-27,44,25.9,8.8,13.5
2015-09-28,44,25.7,11.3,12.5
2015-09-29,44,24.6,13.3,16.7
2015-09-30,44,24.8,22.2,16.0
2015-10-01,44,25.9,9.0,19.0
2015-10-02,44,26.8,3.3,13.1
2015-10-03,44,26.9,2.3,13.6
2015-10-04,44,26.7,15.2,15.0
2015-10-05,44,25.7,16.5,13.7
2015-10-06,44,26.8,3.6,12.7
2015-10-07,44,26.5,7.2,13.5
2015-10-08,44,26.7,2.5,13.7
2015-10-09,44,26.2,4.2,14.2
2015-10-10,44,26.4,5.9,12.7
2015-10-11,44,26.9,2.7,12.3
2015-10-12,44,26.5,7.1,10.3
2015-10-13,44,26.2,15.4,9.4
2015-10-14,44,26.2,51.3,11.8
2015-10-15,44,26.3,29.5,9.9
2015-10-16,44,26.4,14.2,11.3
2015-10-17,44,26.4,95.3,7.4
2015-10-18,44,26.1,48.2,13.3
2015-10-19,44,26.2,74.2,7.4
2015-10-20,44,26.3,35.2,10.3
2015-10-21,44,26.5,30.4,8.3
2015-10-22,44,26.3,10.9,11.6
2015-10-23,44,26.2,22.6,12.2
2015-10-24,44,25.6,43.2,12.6
2015-10-25,44,25.1,27.4,9.8
2015-10-26,44,25.6,8.9,13.3
2015-10-27,44,24.4,63.9,15.9
2015-10-28,44,25.5,3.9,16.6
2015-10-29,44,25.7,4.7,13.8
2015-10-30,44,25.6,15.3,9.3
2015-10-31,44,25.8,7.2,18.6
2015-11-01,44,25.8,9.8,15.5
2015-11-02,44,26.0,7.6,9.9
2015-11-03,44,25.8,19.4,12.0
2015-11-04,44,26.1,10.0,6.2
2015-11-05,44,26.1,1.9,9.2
2015-11-06,44,25.8,17.6,11.1
2015-11-07,44,25.9,13.2,8.1
2015-11-08,44,25.5,15.1,12.0
2015-11-09,44,26.0,21.8,14.4
2015-11-10,44,26.0,9.4,17.8
2015-11-11,44,25.7,5.1,9.1
2015-11-12,44,26.2,5.8,10.5
2015-11-13,44,25.1,23.0,12.8
2015-11-14,44,24.9,15.8,17.3
2015-11-15,44,24.8,36.0,13.7
