date,cpi_index,fuel_price_lkr,cpi_normalized,fuel_normalized
2015-10-26,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-27,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-28,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-29,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-30,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-31,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-01,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-02,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-03,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-04,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-05,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-06,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-07,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-08,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-09,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-10,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-11,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-12,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-13,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-14,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-15,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-16,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-17,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-18,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-19,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-20,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-21,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-22,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-23,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-24,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-25,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-26,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-27,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-28,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-29,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-11-30,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-12-01,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-12-02,131.53371167553723,106.0,-0.17981293433898093,-0.8450814567839809
2015-12-03,131.70147397933846,106.0,-0.16010737317330967,-0.8450814567839809
2015-12-04,131.86923628313968,106.0,-0.1404018120076384,-0.8450814567839809
2015-12-05,132.0369985869409,106.0,-0.12069625084196714,-0.8450814567839809
2015-12-06,132.20476089074214,106.0,-0.10099068967629588,-0.8450814567839809
2015-12-07,132.37252319454336,106.0,-0.08128512851062461,-0.8450814567839809
2015-12-08,132.5402854983446,106.0,-0.06157956734495335,-0.8450814567839809
2015-12-09,132.7080478021458,106.0,-0.04187400617928209,-0.8450814567839809
2015-12-10,132.87581010594704,106.0,-0.022168445013610826,-0.8450814567839809
2015-12-11,133.04357240974826,106.0,-0.002462883847939565,-0.8450814567839809
2015-12-12,133.2113347135495,106.0,0.017242677317731697,-0.8450814567839809
2015-12-13,133.37909701735072,106.0,0.03694823848340296,-0.8450814567839809
2015-12-14,133.54685932115194,106.0,0.05665379964907422,-0.8450814567839809
2015-12-15,133.71462162495317,106.0,0.07635936081474548,-0.8450814567839809
2015-12-16,133.8823839287544,106.0,0.09606492198041675,-0.8450814567839809
2015-12-17,134.05014623255562,106.0,0.11577048314608801,-0.8450814567839809
2015-12-18,134.21790853635684,106.0,0.13547604431175927,-0.8450814567839809
2015-12-19,134.38567084015807,106.0,0.15518160547743054,-0.8450814567839809
2015-12-20,134.5534331439593,106.0,0.1748871666431018,-0.8450814567839809
2015-12-21,134.72119544776052,106.0,0.19459272780877307,-0.8450814567839809
2015-12-22,134.88895775156175,106.0,0.2142982889744443,-0.8450814567839809
2015-12-23,135.05672005536297,106.0,0.23400385014011557,-0.8450814567839809
2015-12-24,135.2244823591642,106.0,0.25370941130578684,-0.8450814567839809
2015-12-25,135.39224466296542,106.0,0.27341497247145813,-0.8450814567839809
2015-12-26,135.56000696676665,106.0,0.29312053363712937,-0.8450814567839809
2015-12-27,135.72776927056788,106.0,0.3128260948028006,-0.8450814567839809
2015-12-28,135.8955315743691,106.0,0.3325316559684719,-0.8450814567839809
2015-12-29,136.06329387817033,106.0,0.35223721713414313,-0.8450814567839809
2015-12-30,136.23105618197155,106.0,0.3719427782998144,-0.8450814567839809
2015-12-31,136.39881848577278,106.0,0.39164833946548566,-0.8450814567839809
2016-01-01,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-02,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-03,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-04,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-05,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-06,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-07,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-08,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-09,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-10,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-11,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-12,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-13,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-14,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-15,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-16,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-17,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-18,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-19,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-20,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-21,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
